"year","variable","ensemble","model","experiment","value","unit"
1913,"heatflux","r2i1p1","CanESM2","esmHistorical",-0.591665665308634,"W/m2"
1914,"heatflux","r2i1p1","CanESM2","esmHistorical",-0.00898317495981852,"W/m2"
1915,"heatflux","r2i1p1","CanESM2","esmHistorical",0.759197801351547,"W/m2"
1916,"heatflux","r2i1p1","CanESM2","esmHistorical",-0.681316514809926,"W/m2"
1917,"heatflux","r2i1p1","CanESM2","esmHistorical",0.420666684707006,"W/m2"
1918,"heatflux","r2i1p1","CanESM2","esmHistorical",0.845207591851552,"W/m2"
1919,"heatflux","r2i1p1","CanESM2","esmHistorical",-0.450445224841436,"W/m2"
1920,"heatflux","r2i1p1","CanESM2","esmHistorical",0.107646892468135,"W/m2"
1921,"heatflux","r2i1p1","CanESM2","esmHistorical",0.11260579029719,"W/m2"
1922,"heatflux","r2i1p1","CanESM2","esmHistorical",-0.53994024793307,"W/m2"
1923,"heatflux","r2i1p1","CanESM2","esmHistorical",-0.209218700726827,"W/m2"
1924,"heatflux","r2i1p1","CanESM2","esmHistorical",0.312465615570545,"W/m2"
1925,"heatflux","r2i1p1","CanESM2","esmHistorical",0.626344459752242,"W/m2"
1926,"heatflux","r2i1p1","CanESM2","esmHistorical",0.0481389760971069,"W/m2"
1927,"heatflux","r2i1p1","CanESM2","esmHistorical",-0.497031648953756,"W/m2"
1928,"heatflux","r2i1p1","CanESM2","esmHistorical",0.108323781440655,"W/m2"
1929,"heatflux","r2i1p1","CanESM2","esmHistorical",-0.485172132651011,"W/m2"
1930,"heatflux","r2i1p1","CanESM2","esmHistorical",0.373929480711619,"W/m2"
1931,"heatflux","r2i1p1","CanESM2","esmHistorical",-0.0193145573139191,"W/m2"
1932,"heatflux","r2i1p1","CanESM2","esmHistorical",0.856374101092418,"W/m2"
1933,"heatflux","r2i1p1","CanESM2","esmHistorical",-0.239766488472621,"W/m2"
1934,"heatflux","r2i1p1","CanESM2","esmHistorical",-0.0541974008083344,"W/m2"
1935,"heatflux","r2i1p1","CanESM2","esmHistorical",-0.2720947265625,"W/m2"
1936,"heatflux","r2i1p1","CanESM2","esmHistorical",0.659740090370178,"W/m2"
1937,"heatflux","r2i1p1","CanESM2","esmHistorical",-0.0395240386327108,"W/m2"
1938,"heatflux","r2i1p1","CanESM2","esmHistorical",0.638298769791921,"W/m2"
1939,"heatflux","r2i1p1","CanESM2","esmHistorical",-0.0669946769873301,"W/m2"
1940,"heatflux","r2i1p1","CanESM2","esmHistorical",-0.404498755931854,"W/m2"
1941,"heatflux","r2i1p1","CanESM2","esmHistorical",1.39811594287554,"W/m2"
1942,"heatflux","r2i1p1","CanESM2","esmHistorical",-0.351866781711578,"W/m2"
1943,"heatflux","r2i1p1","CanESM2","esmHistorical",-0.14976841211319,"W/m2"
1944,"heatflux","r2i1p1","CanESM2","esmHistorical",0.505481660366058,"W/m2"
1945,"heatflux","r2i1p1","CanESM2","esmHistorical",0.600922584533691,"W/m2"
1946,"heatflux","r2i1p1","CanESM2","esmHistorical",0.817849854628245,"W/m2"
1947,"heatflux","r2i1p1","CanESM2","esmHistorical",0.444556931654612,"W/m2"
1948,"heatflux","r2i1p1","CanESM2","esmHistorical",-0.294566730658213,"W/m2"
1949,"heatflux","r2i1p1","CanESM2","esmHistorical",0.396291752656301,"W/m2"
1950,"heatflux","r2i1p1","CanESM2","esmHistorical",0.139905055363973,"W/m2"
1951,"heatflux","r2i1p1","CanESM2","esmHistorical",1.15156688292821,"W/m2"
1952,"heatflux","r2i1p1","CanESM2","esmHistorical",0.0952079693476359,"W/m2"
1953,"heatflux","r2i1p1","CanESM2","esmHistorical",-0.265005171298981,"W/m2"
1954,"heatflux","r2i1p1","CanESM2","esmHistorical",0.156684796015422,"W/m2"
1955,"heatflux","r2i1p1","CanESM2","esmHistorical",0.642825161417325,"W/m2"
1956,"heatflux","r2i1p1","CanESM2","esmHistorical",-0.162676950295766,"W/m2"
1957,"heatflux","r2i1p1","CanESM2","esmHistorical",0.0860947370529175,"W/m2"
1958,"heatflux","r2i1p1","CanESM2","esmHistorical",0.60804749528567,"W/m2"
1959,"heatflux","r2i1p1","CanESM2","esmHistorical",0.195730383197467,"W/m2"
1960,"heatflux","r2i1p1","CanESM2","esmHistorical",0.379161318143209,"W/m2"
1961,"heatflux","r2i1p1","CanESM2","esmHistorical",-0.67360375324885,"W/m2"
1962,"heatflux","r2i1p1","CanESM2","esmHistorical",0.0762331088383992,"W/m2"
1963,"heatflux","r2i1p1","CanESM2","esmHistorical",-1.20373871922493,"W/m2"
1964,"heatflux","r2i1p1","CanESM2","esmHistorical",-0.916234026352564,"W/m2"
1965,"heatflux","r2i1p1","CanESM2","esmHistorical",-0.0119675000508626,"W/m2"
1966,"heatflux","r2i1p1","CanESM2","esmHistorical",-0.0696345766385396,"W/m2"
1967,"heatflux","r2i1p1","CanESM2","esmHistorical",-0.0166728099187215,"W/m2"
1968,"heatflux","r2i1p1","CanESM2","esmHistorical",-0.0602385004361471,"W/m2"
1969,"heatflux","r2i1p1","CanESM2","esmHistorical",-1.11231283346812,"W/m2"
1970,"heatflux","r2i1p1","CanESM2","esmHistorical",0.541976799567541,"W/m2"
1971,"heatflux","r2i1p1","CanESM2","esmHistorical",0.679966191450755,"W/m2"
1972,"heatflux","r2i1p1","CanESM2","esmHistorical",1.11238630612691,"W/m2"
1973,"heatflux","r2i1p1","CanESM2","esmHistorical",0.873684704303741,"W/m2"
1974,"heatflux","r2i1p1","CanESM2","esmHistorical",-0.391753862301509,"W/m2"
1975,"heatflux","r2i1p1","CanESM2","esmHistorical",-0.587354898452759,"W/m2"
1976,"heatflux","r2i1p1","CanESM2","esmHistorical",0.670148943861326,"W/m2"
1977,"heatflux","r2i1p1","CanESM2","esmHistorical",1.07050675277909,"W/m2"
1978,"heatflux","r2i1p1","CanESM2","esmHistorical",0.068706472714742,"W/m2"
1979,"heatflux","r2i1p1","CanESM2","esmHistorical",1.08110797405243,"W/m2"
1980,"heatflux","r2i1p1","CanESM2","esmHistorical",1.0954855432113,"W/m2"
1981,"heatflux","r2i1p1","CanESM2","esmHistorical",-0.103992134332657,"W/m2"
1982,"heatflux","r2i1p1","CanESM2","esmHistorical",-0.795681516329447,"W/m2"
1983,"heatflux","r2i1p1","CanESM2","esmHistorical",0.501821448405584,"W/m2"
1984,"heatflux","r2i1p1","CanESM2","esmHistorical",0.439711014429728,"W/m2"
1985,"heatflux","r2i1p1","CanESM2","esmHistorical",0.809810501833757,"W/m2"
1986,"heatflux","r2i1p1","CanESM2","esmHistorical",1.140875796477,"W/m2"
1987,"heatflux","r2i1p1","CanESM2","esmHistorical",1.27773014704386,"W/m2"
1988,"heatflux","r2i1p1","CanESM2","esmHistorical",0.033112108707428,"W/m2"
1989,"heatflux","r2i1p1","CanESM2","esmHistorical",1.0257151722908,"W/m2"
1990,"heatflux","r2i1p1","CanESM2","esmHistorical",0.999094069004059,"W/m2"
1991,"heatflux","r2i1p1","CanESM2","esmHistorical",-0.287488994499048,"W/m2"
1992,"heatflux","r2i1p1","CanESM2","esmHistorical",-0.99272757768631,"W/m2"
1993,"heatflux","r2i1p1","CanESM2","esmHistorical",0.104407608509064,"W/m2"
1994,"heatflux","r2i1p1","CanESM2","esmHistorical",1.07833913962046,"W/m2"
1995,"heatflux","r2i1p1","CanESM2","esmHistorical",2.13142829636733,"W/m2"
1996,"heatflux","r2i1p1","CanESM2","esmHistorical",1.27200676004092,"W/m2"
1997,"heatflux","r2i1p1","CanESM2","esmHistorical",1.29158830270171,"W/m2"
1998,"heatflux","r2i1p1","CanESM2","esmHistorical",1.89795064926147,"W/m2"
1999,"heatflux","r2i1p1","CanESM2","esmHistorical",1.46583286921183,"W/m2"
2000,"heatflux","r2i1p1","CanESM2","esmHistorical",1.08771481116613,"W/m2"
2001,"heatflux","r2i1p1","CanESM2","esmHistorical",0.532313128312429,"W/m2"
2002,"heatflux","r2i1p1","CanESM2","esmHistorical",2.18329284340143,"W/m2"
2003,"heatflux","r2i1p1","CanESM2","esmHistorical",2.08121547102928,"W/m2"
2004,"heatflux","r2i1p1","CanESM2","esmHistorical",0.83313109477361,"W/m2"
2005,"heatflux","r2i1p1","CanESM2","esmHistorical",0.606839875380198,"W/m2"
1850,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",0.422569155693054,"W/m2"
1851,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",0.11558457215627,"W/m2"
1852,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",-0.220312575499217,"W/m2"
1853,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",-0.535304367542267,"W/m2"
1854,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",0.312393014629682,"W/m2"
1855,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",0.117203185955683,"W/m2"
1856,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",-1.53506914774577,"W/m2"
1857,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",-0.518255601326625,"W/m2"
1858,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",0.49569183588028,"W/m2"
1859,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",-0.3873543938001,"W/m2"
1860,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",0.371819754441579,"W/m2"
1861,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",0.329342449704806,"W/m2"
1862,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",-0.190198659896851,"W/m2"
1863,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",-0.138218839963277,"W/m2"
1864,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",0.484007100264231,"W/m2"
1865,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",0.162853300571442,"W/m2"
1866,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",0.735600332419078,"W/m2"
1867,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",0.218590567509333,"W/m2"
1868,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",0.402189950148265,"W/m2"
1869,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",0.41238855322202,"W/m2"
1870,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",0.330212414264679,"W/m2"
1871,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",-0.0811849733193715,"W/m2"
1872,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",0.52239794532458,"W/m2"
1873,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",-0.0753564735253652,"W/m2"
1874,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",-0.0666055281956991,"W/m2"
1875,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",0.0543448527654012,"W/m2"
1876,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",0.00217709938685099,"W/m2"
1877,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",0.34641840060552,"W/m2"
1878,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",0.285096257925034,"W/m2"
1879,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",-0.167746901512146,"W/m2"
1880,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",-0.0478331645329793,"W/m2"
1881,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",0.471256852149963,"W/m2"
1882,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",-0.173631350199382,"W/m2"
1883,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",-0.592383911212285,"W/m2"
1884,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",-1.16473375757535,"W/m2"
1885,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",-2.37213118777921,"W/m2"
1886,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",-0.209771811962128,"W/m2"
1887,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",0.130474537611008,"W/m2"
1888,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",-0.0399590929349264,"W/m2"
1889,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",-1.14214263359706,"W/m2"
1890,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",0.211366871992747,"W/m2"
1891,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",0.411517401536306,"W/m2"
1892,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",0.515616834163666,"W/m2"
1893,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",0.0641151666641235,"W/m2"
1894,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",-0.329932769139608,"W/m2"
1895,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",1.01905142267545,"W/m2"
1896,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",0.154233227173487,"W/m2"
1897,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",0.0472097794214884,"W/m2"
1898,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",-0.115642825762431,"W/m2"
1899,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",-0.0218266844749451,"W/m2"
1900,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",0.671994427839915,"W/m2"
1901,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",0.126551105330388,"W/m2"
1902,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",-0.15851370493571,"W/m2"
1903,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",-1.21704060832659,"W/m2"
1904,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",-0.0672636528809865,"W/m2"
1905,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",-0.369619448979696,"W/m2"
1906,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",-0.0627105931440989,"W/m2"
1907,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",0.999634305636088,"W/m2"
1908,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",-0.490808566411336,"W/m2"
1909,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",0.61444362004598,"W/m2"
1910,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",0.0373625407616297,"W/m2"
1911,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",0.801615158716838,"W/m2"
1912,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",-0.62098228931427,"W/m2"
1913,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",-0.53792397181193,"W/m2"
1914,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",0.0676897565523783,"W/m2"
1915,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",0.780897935231527,"W/m2"
1916,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",-0.624275823434194,"W/m2"
1917,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",0.470133354266485,"W/m2"
1918,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",0.882450371980667,"W/m2"
1919,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",-0.386055449644725,"W/m2"
1920,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",0.165584474802017,"W/m2"
1921,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",0.165429174900055,"W/m2"
1922,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",-0.471900562445323,"W/m2"
1923,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",-0.154065291086833,"W/m2"
1924,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",0.363333468635877,"W/m2"
1925,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",0.654960662126541,"W/m2"
1926,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",0.0890319347381592,"W/m2"
1927,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",-0.427076697349548,"W/m2"
1928,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",0.171098120510578,"W/m2"
1929,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",-0.400308430194855,"W/m2"
1930,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",0.422758022944133,"W/m2"
1931,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",0.0616163611412048,"W/m2"
1932,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",0.867799495657285,"W/m2"
1933,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",-0.195074190696081,"W/m2"
1934,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",-0.0127644240856171,"W/m2"
1935,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",-0.20408288637797,"W/m2"
1936,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",0.716206947962443,"W/m2"
1937,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",0.0228682359059652,"W/m2"
1938,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",0.693008780479431,"W/m2"
1939,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",-0.0232010235389074,"W/m2"
1940,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",-0.346714774767558,"W/m2"
1941,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",1.45524570842584,"W/m2"
1942,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",-0.291031022866567,"W/m2"
1943,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",-0.115842243035634,"W/m2"
1944,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",0.544780969619751,"W/m2"
1945,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",0.63681040207545,"W/m2"
1946,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",0.84363047281901,"W/m2"
1947,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",0.484131256739299,"W/m2"
1948,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",-0.218978663285573,"W/m2"
1949,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",0.438331027825673,"W/m2"
1950,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",0.188935140768687,"W/m2"
1951,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",1.18033377329508,"W/m2"
1952,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",0.150077998638153,"W/m2"
1953,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",-0.208775341510773,"W/m2"
1954,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",0.21658914287885,"W/m2"
1955,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",0.684023094673952,"W/m2"
1956,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",-0.104470501343409,"W/m2"
1957,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",0.12698640426,"W/m2"
1958,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",0.62480624516805,"W/m2"
1959,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",0.242862204710642,"W/m2"
1960,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",0.408708473046621,"W/m2"
1961,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",-0.589732239643733,"W/m2"
1962,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",0.119471887747447,"W/m2"
1963,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",-1.12032994627953,"W/m2"
1964,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",-0.787428160508474,"W/m2"
1965,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",0.0674361785252889,"W/m2"
1966,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",0.0059349536895752,"W/m2"
1967,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",0.0540476242701213,"W/m2"
1968,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",-0.038321594397227,"W/m2"
1969,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",-1.01526415348053,"W/m2"
1970,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",0.602949142456055,"W/m2"
1971,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",0.728098690509796,"W/m2"
1972,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",1.15179841717084,"W/m2"
1973,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",0.916549558440844,"W/m2"
1974,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",-0.32745103041331,"W/m2"
1975,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",-0.520156522591909,"W/m2"
1976,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",0.710988447070122,"W/m2"
1977,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",1.09045992341513,"W/m2"
1978,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",0.105978548526764,"W/m2"
1979,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",1.1203674475352,"W/m2"
1980,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",1.13679773112138,"W/m2"
1981,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",-0.0610452989737193,"W/m2"
1982,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",-0.703213036060333,"W/m2"
1983,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",0.547548194726308,"W/m2"
1984,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",0.468992451826731,"W/m2"
1985,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",0.840976173679034,"W/m2"
1986,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",1.17191984256109,"W/m2"
1987,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",1.28909070293109,"W/m2"
1988,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",0.0937501192092896,"W/m2"
1989,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",1.06960560878118,"W/m2"
1990,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",1.03353089094162,"W/m2"
1991,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",-0.228075007597605,"W/m2"
1992,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",-0.898123641808828,"W/m2"
1993,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",0.151067097981771,"W/m2"
1994,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",1.10829586784045,"W/m2"
1995,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.15012135605017,"W/m2"
1996,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",1.28344522913297,"W/m2"
1997,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",1.3316574494044,"W/m2"
1998,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",1.899946808815,"W/m2"
1999,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",1.46404485901197,"W/m2"
2000,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",1.11418430010478,"W/m2"
2001,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",0.576267143090566,"W/m2"
2002,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.19464120765527,"W/m2"
2003,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.11594392855962,"W/m2"
2004,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",0.8565806945165,"W/m2"
2005,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",0.644762456417084,"W/m2"
1850,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-0.217713246742884,"W/m2"
1851,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-0.625984400510788,"W/m2"
1852,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-0.0541444619496663,"W/m2"
1853,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-0.65369168917338,"W/m2"
1854,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-0.401345441738764,"W/m2"
1855,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.21268040562669,"W/m2"
1856,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-1.65210286776225,"W/m2"
1857,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-3.13354021310806,"W/m2"
1858,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-0.218037645022074,"W/m2"
1859,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-0.0932729293902715,"W/m2"
1860,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",0.240598181883494,"W/m2"
1861,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-1.07161512970924,"W/m2"
1862,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-1.82688536246618,"W/m2"
1863,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-1.09076803922653,"W/m2"
1864,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-0.120007197062174,"W/m2"
1865,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-0.000720202922821045,"W/m2"
1866,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-0.309887886047363,"W/m2"
1867,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",0.127288699150085,"W/m2"
1868,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-0.0257203280925751,"W/m2"
1869,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",0.111810137828191,"W/m2"
1870,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",0.960676312446594,"W/m2"
1871,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",0.377668778101603,"W/m2"
1872,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.10153448581696,"W/m2"
1873,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.00992168486118,"W/m2"
1874,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",0.558670530716578,"W/m2"
1875,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",0.920007884502411,"W/m2"
1876,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",0.660311341285706,"W/m2"
1877,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-0.452294647693634,"W/m2"
1878,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.13781807820002,"W/m2"
1879,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.39491221991678,"W/m2"
1880,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-0.8129856189092,"W/m2"
1881,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-0.23246098558108,"W/m2"
1882,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-0.651806384325027,"W/m2"
1883,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-1.91090146700541,"W/m2"
1884,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-1.21147958437602,"W/m2"
1885,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-2.4098171244065,"W/m2"
1886,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-1.13007408380508,"W/m2"
1887,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",0.540790259838104,"W/m2"
1888,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.06468210617701,"W/m2"
1889,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",0.178151359160741,"W/m2"
1890,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-2.1775176525116,"W/m2"
1891,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.08073021968206,"W/m2"
1892,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",0.896044135093689,"W/m2"
1893,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.28844275077184,"W/m2"
1894,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",0.268607238928477,"W/m2"
1895,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.24420440196991,"W/m2"
1896,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.69747493664424,"W/m2"
1897,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",0.951949715614319,"W/m2"
1898,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",3.1009309887886,"W/m2"
1899,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",0.431657378872236,"W/m2"
1900,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-0.701779663562775,"W/m2"
